,price,bathrooms,sqft_living,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,lat,long,sqft_living15,sqft_lot15,q_99,q_95,Age_at_Sale,Year_since_Renovation,was_renovated
246,2400000.0,2.5,3650,1,4,3,9,1830,1820,98074,47.6338,-122.072,3120,18841,0,0,14,14,False
247,181000.0,1.5,720,0,0,3,6,720,0,98106,47.5218,-122.357,1150,2566,1,1,61,61,False
248,250000.0,2.0,2010,0,0,4,7,2010,0,98002,47.2785,-122.213,2010,7650,1,1,39,39,False
249,481000.0,1.75,1560,0,0,4,6,770,790,98103,47.6846,-122.345,1390,3000,1,1,97,97,False
250,260000.0,2.0,1810,0,0,4,7,1240,570,98032,47.3656,-122.278,1750,7209,1,1,36,36,False
251,455000.0,2.5,3360,0,0,3,9,3360,0,98058,47.4369,-122.111,3060,6567,1,1,13,13,False
252,415000.0,2.25,1510,0,0,3,8,1510,0,98045,47.4616,-121.711,1730,36224,1,1,24,24,False
253,349500.0,1.0,1400,0,0,3,7,800,600,98118,47.5405,-122.27,1620,6331,1,1,62,62,False
254,245000.0,2.5,1730,0,0,3,7,1730,0,98030,47.3507,-122.178,1630,6458,1,1,27,27,False
255,592500.0,2.0,1420,0,2,5,7,1420,0,98115,47.6979,-122.32,1420,6816,1,1,86,86,False
256,385000.0,1.75,2360,0,0,4,7,1180,1180,98106,47.5278,-122.345,1910,7620,1,1,59,59,False
257,315000.0,1.75,1580,0,0,4,7,1200,380,98059,47.4756,-122.147,1550,10650,1,1,41,41,False
258,255000.0,1.0,1230,0,0,3,7,1230,0,98045,47.4437,-121.772,1380,10098,1,1,35,35,False
259,693000.0,2.5,2460,0,0,3,8,2460,0,98052,47.7048,-122.109,2990,5659,1,1,8,8,False
260,780000.0,1.0,1660,0,0,3,8,1460,200,98112,47.6362,-122.302,1660,4400,1,1,103,103,False
261,237000.0,1.75,1270,0,0,4,7,1270,0,98198,47.4207,-122.29,1600,8470,1,1,54,54,False
262,525000.0,2.25,2100,0,0,3,10,1320,780,98074,47.6154,-122.047,2380,33450,1,1,35,35,False
263,425000.0,1.0,770,0,0,3,5,770,0,98144,47.5964,-122.299,1330,2580,1,1,85,85,False
264,369900.0,0.75,760,1,4,5,5,760,0,98070,47.4683,-122.438,1230,14267,1,1,78,78,False
265,290000.0,2.5,1700,0,0,4,7,1700,0,98031,47.4045,-122.171,1950,7475,1,1,26,26,False
266,285000.0,1.0,1120,0,0,3,7,1120,0,98106,47.5544,-122.358,1130,6350,1,1,60,60,False
267,415000.0,1.0,1070,0,0,3,7,1070,0,98115,47.6802,-122.29,1320,4465,1,1,77,77,False
268,272500.0,2.5,2070,0,0,3,8,1420,650,98023,47.2988,-122.371,2070,8250,1,1,36,36,False
269,2900000.0,3.25,5050,0,2,3,11,4750,300,98004,47.6312,-122.223,3890,20060,0,0,33,7,True
270,1365000.0,4.75,5310,0,0,4,11,5310,0,98077,47.7285,-122.042,4180,47443,1,0,25,25,False
271,436000.0,1.0,1040,0,0,4,7,1040,0,98133,47.7107,-122.352,1440,7530,1,1,76,76,False
272,210000.0,1.0,1700,0,0,4,7,1700,0,98003,47.3271,-122.323,1350,8164,1,1,47,47,False
273,236000.0,1.0,1300,0,0,3,7,1300,0,98178,47.5053,-122.255,1320,7619,1,1,53,53,False
274,331000.0,1.75,1080,0,0,3,7,580,500,98199,47.6601,-122.4,1440,2225,1,1,60,11,True
275,365000.0,2.5,2653,0,0,3,8,2653,0,98031,47.4145,-122.166,2653,4927,1,1,9,9,False
276,450000.0,2.0,2290,0,0,5,8,2290,0,98058,47.4672,-122.165,1660,10530,1,1,55,55,False
277,770000.0,2.75,3820,0,0,3,9,2850,970,98028,47.7618,-122.261,1860,12136,1,1,0,0,False
278,455000.0,2.5,2210,0,0,3,8,2210,0,98038,47.3828,-122.071,2670,49385,1,1,18,18,False
279,405000.0,1.75,2390,0,0,3,6,1240,1150,98118,47.5362,-122.268,2020,6000,1,1,107,107,False
280,304900.0,1.75,2600,0,0,4,7,1610,990,98031,47.3954,-122.206,1720,11088,1,1,45,45,False
281,170000.0,1.0,860,0,0,3,6,860,0,98178,47.5048,-122.272,1650,8775,1,1,84,84,False
282,2050000.0,3.0,3830,0,1,5,9,2630,1200,98122,47.6166,-122.287,3050,7556,0,0,110,21,True
283,780000.0,2.5,3500,0,0,3,9,3500,0,98053,47.6811,-122.025,3920,7864,1,1,9,9,False
284,330000.0,3.0,2420,0,0,4,8,1740,680,98028,47.7486,-122.23,2570,13300,1,1,27,27,False
285,370000.0,2.5,2720,0,0,3,9,2720,0,98030,47.3846,-122.169,2410,8100,1,1,22,22,False
286,467000.0,2.25,2500,0,0,3,7,1850,650,98072,47.7564,-122.144,2300,9750,1,1,35,35,False
287,405000.0,1.75,1670,0,0,3,7,1140,530,98034,47.7198,-122.193,1670,7320,1,1,35,35,False
288,675000.0,2.25,2900,0,0,3,8,1450,1450,98006,47.5461,-122.151,2310,10300,1,1,29,29,False
289,500000.0,1.0,1640,0,0,4,7,1140,500,98006,47.5712,-122.143,1520,13527,1,1,60,60,False
290,389999.0,2.5,1890,0,0,4,7,1890,0,98166,47.4281,-122.343,2410,15256,1,1,46,46,False
291,630000.0,1.75,2950,0,2,4,8,1780,1170,98034,47.7128,-122.223,2120,9600,1,1,40,40,False
292,360000.0,2.5,2160,0,0,3,9,2160,0,98001,47.3341,-122.255,2280,9937,1,1,22,22,False
293,580000.0,3.0,3280,0,0,3,8,2270,1010,98056,47.5399,-122.181,2320,11004,1,1,28,28,False
294,550000.0,2.0,1970,0,3,5,8,1270,700,98126,47.5717,-122.375,2390,4166,1,1,85,85,False
295,879000.0,2.5,3360,0,0,3,10,3360,0,98075,47.5951,-122.017,3150,11374,1,1,20,20,False
296,265000.0,2.0,1320,0,0,3,7,1320,0,98042,47.3536,-122.144,1740,7316,1,1,21,21,False
297,446500.0,2.5,2650,0,0,3,8,2650,0,98059,47.5084,-122.154,2400,7220,1,1,25,25,False
298,404000.0,1.5,2030,0,0,3,7,1330,700,98108,47.5586,-122.311,2140,5592,1,1,51,51,False
299,267500.0,1.75,1590,0,2,3,7,1090,500,98188,47.4427,-122.274,1630,9052,1,1,57,57,False
300,3075000.0,5.0,4550,1,4,3,10,2600,1950,98074,47.6053,-122.077,4550,19508,0,0,12,12,False
301,335000.0,2.5,2440,0,0,3,8,2440,0,98003,47.3494,-122.301,2510,7903,1,1,16,16,False
302,576000.0,2.5,1940,0,0,4,7,970,970,98117,47.6933,-122.393,2190,7310,1,1,66,66,False
303,208633.0,2.5,2040,0,0,3,8,2040,0,98038,47.3537,-122.0,2370,4590,1,1,9,9,False
304,315000.0,2.25,2200,0,0,4,7,1120,1080,98166,47.476,-122.337,1460,10139,1,1,51,51,False
305,725000.0,1.75,1920,0,0,4,8,960,960,98112,47.6239,-122.298,1740,4000,1,1,102,102,False
306,550000.0,2.75,1800,0,0,4,8,1400,400,98177,47.7776,-122.384,1800,8275,1,1,50,50,False
307,610750.0,2.25,2180,0,0,3,8,2180,0,98074,47.6459,-122.058,2250,9781,1,1,30,30,False
308,550700.0,1.0,1010,0,0,4,6,1010,0,98105,47.6692,-122.297,1460,5000,1,1,107,107,False
309,665000.0,2.75,3320,0,0,5,8,2220,1100,98056,47.5376,-122.18,2720,8330,1,1,55,55,False
310,834000.0,2.5,2370,0,2,5,8,1980,390,98144,47.601,-122.294,2440,5750,1,1,87,87,False
311,201000.0,1.75,1660,0,0,3,6,1660,0,98065,47.529,-121.837,1660,78408,1,1,99,99,False
312,2384000.0,2.5,3650,0,4,5,10,3370,280,98119,47.6345,-122.367,2880,5400,0,0,93,93,False
313,1384000.0,3.25,4290,0,3,3,11,2690,1600,98006,47.5503,-122.102,3860,11244,1,0,17,17,False
314,1400000.0,3.25,4290,0,3,3,11,2690,1600,98006,47.5503,-122.102,3860,11244,1,0,17,17,False
315,305000.0,2.25,1950,0,0,3,8,1350,600,98058,47.4441,-122.125,2150,7350,1,1,35,35,False
316,487000.0,2.0,2590,0,0,5,8,1720,870,98133,47.7357,-122.333,1570,8162,1,1,67,67,False
317,390000.0,2.5,1930,0,0,4,8,1930,0,98042,47.346,-122.157,2350,57500,1,1,27,27,False
318,548000.0,1.0,1470,0,0,4,7,1170,300,98103,47.6638,-122.345,1570,3864,1,1,98,98,False
319,268750.0,1.0,800,0,0,3,6,800,0,98166,47.48,-122.336,1310,8775,1,1,71,71,False
320,819900.0,2.75,3150,0,0,3,9,3150,0,98052,47.6759,-122.151,1560,8384,1,1,1,1,False
321,520000.0,2.25,2030,0,0,3,8,2030,0,98027,47.5162,-122.057,2660,17958,1,1,30,30,False
322,230000.0,2.0,1450,0,0,3,7,1450,0,98001,47.2639,-122.252,1520,9518,1,1,11,11,False
323,240000.0,1.75,1510,0,0,3,7,1510,0,98023,47.2929,-122.371,1510,9753,1,1,46,46,False
324,232000.0,1.0,1240,0,0,3,6,960,280,98146,47.4957,-122.352,1820,7460,1,1,92,30,True
325,240500.0,1.0,1240,0,0,3,6,960,280,98146,47.4957,-122.352,1820,7460,1,1,93,31,True
326,274975.0,2.5,3030,0,0,3,9,3030,0,98077,47.7721,-122.093,3080,35781,1,1,27,27,False
327,740000.0,2.0,2050,0,0,4,9,2050,0,98102,47.644,-122.319,2320,5500,1,1,92,92,False
328,186375.0,1.0,1000,0,0,2,7,1000,0,98166,47.472,-122.344,1150,7600,1,1,63,63,False
329,790000.0,2.25,2370,0,0,4,9,1590,780,98005,47.592,-122.166,2500,10004,1,1,37,37,False
330,880000.0,3.5,2800,0,0,3,9,1890,910,98105,47.669,-122.275,2370,6120,1,1,63,12,True
331,279000.0,1.75,2240,0,0,4,7,2240,0,98198,47.42,-122.323,1590,7955,1,1,60,60,False
332,295000.0,2.0,1810,0,2,3,8,1810,0,98022,47.1913,-122.012,1910,10450,1,1,23,23,False
333,640000.0,1.0,1070,0,0,3,7,1070,0,98103,47.6666,-122.331,1710,5000,1,1,91,91,False
334,940000.0,2.0,2490,0,0,5,9,2490,0,98040,47.5639,-122.217,2770,9525,1,1,46,46,False
335,260000.0,2.5,1960,0,0,3,7,1960,0,98038,47.3483,-122.052,1800,5894,1,1,11,11,False
336,559900.0,2.75,2930,0,0,3,9,1860,1070,98072,47.7648,-122.164,2580,11045,1,1,10,10,False
337,791500.0,2.0,1510,0,0,5,7,1510,0,98103,47.6794,-122.357,1820,3750,1,1,103,103,False
338,265000.0,1.75,1420,0,0,3,7,1420,0,98133,47.7535,-122.354,1740,8000,1,1,60,60,False
339,245000.0,1.75,1740,0,0,3,7,1740,0,98178,47.4945,-122.22,880,78408,1,1,61,61,False
340,485000.0,1.75,2560,0,0,4,7,2560,0,98052,47.6945,-122.093,2560,14764,1,1,53,53,False
341,684000.0,3.5,3040,0,0,3,9,2420,620,98059,47.5222,-122.157,3470,8066,1,1,4,4,False
342,425000.0,1.75,2500,0,0,3,8,1300,1200,98125,47.7222,-122.32,1580,8691,1,1,57,57,False
343,309600.0,1.75,1275,0,0,4,6,1275,0,98070,47.3796,-122.49,1660,20000,1,1,23,23,False
344,552250.0,2.5,2580,0,0,3,8,2580,0,98065,47.5374,-121.875,2380,5823,1,1,12,12,False
345,165000.0,1.0,1000,0,0,3,6,1000,0,98178,47.4897,-122.24,1020,7138,1,1,71,71,False
346,239900.0,1.0,1000,0,0,3,6,1000,0,98178,47.4897,-122.24,1020,7138,1,1,71,71,False
347,320000.0,1.0,1070,0,0,4,6,1070,0,98059,47.4716,-122.078,1360,32156,1,1,84,84,False
348,206600.0,2.0,1390,0,0,4,7,1390,0,98030,47.3581,-122.173,1720,12080,1,1,27,27,False
349,387000.0,1.75,2500,0,0,3,7,1250,1250,98155,47.7713,-122.307,2040,8646,1,1,42,42,False
350,299000.0,0.75,560,0,0,3,4,560,0,98014,47.675,-121.854,1300,19207,1,1,47,47,False
351,855000.0,2.75,2270,0,0,3,9,2270,0,98040,47.5603,-122.222,2610,10180,1,1,49,49,False
352,315000.0,1.0,1900,0,0,4,7,1300,600,98166,47.4147,-122.337,1940,14400,1,1,61,61,False
353,437500.0,1.0,990,0,2,5,7,790,200,98103,47.68,-122.353,1930,3120,1,1,107,107,False
354,252000.0,1.5,1550,0,0,4,7,1050,500,98001,47.3117,-122.27,1640,22654,1,1,46,46,False
355,375000.0,1.75,2200,0,0,5,7,1100,1100,98118,47.543,-122.28,1600,5766,1,1,59,59,False
356,300000.0,2.5,1910,0,0,3,7,1910,0,98038,47.3607,-122.034,2010,5091,1,1,9,9,False
357,420000.0,1.0,1750,0,0,4,7,1750,0,98006,47.5759,-122.137,1750,10530,1,1,60,60,False
358,900000.0,1.0,1330,0,0,3,7,1330,0,98033,47.6891,-122.159,1340,17689,1,1,86,60,True
359,679900.0,2.5,2440,0,2,3,9,1980,460,98116,47.565,-122.381,1520,5750,1,1,14,14,False
360,463000.0,2.5,1640,0,0,3,7,1640,0,98053,47.6359,-121.974,1580,28399,1,1,22,22,False
361,380000.0,2.5,2760,0,0,4,9,2760,0,98059,47.4769,-122.141,2470,11340,1,1,36,36,False
362,329500.0,2.5,1820,0,0,3,7,1820,0,98038,47.3845,-122.029,1820,8168,1,1,20,20,False
363,604950.0,2.5,2110,0,0,3,8,1340,770,98033,47.6743,-122.184,2040,9363,1,1,1,1,False
364,795000.0,2.5,3040,0,2,4,8,1640,1400,98006,47.5651,-122.164,2920,8800,1,1,48,48,False
365,465000.0,2.0,1840,0,0,3,7,1840,0,98045,47.4853,-121.709,1380,44049,1,1,21,21,False
366,673000.0,2.5,2990,0,0,3,9,2990,0,98166,47.4508,-122.359,2140,17449,1,1,13,13,False
367,810000.0,2.5,3520,0,0,3,10,3520,0,98074,47.6375,-122.016,3400,21455,1,1,23,23,False
368,785000.0,2.75,2440,0,0,4,8,1910,530,98075,47.5944,-122.042,2770,24361,1,1,26,26,False
369,338000.0,3.0,2090,0,0,3,7,1370,720,98056,47.4888,-122.182,1810,7650,1,1,28,28,False
370,280000.0,2.25,1430,0,0,3,7,1430,0,98056,47.5112,-122.19,1430,7220,1,1,21,21,False
371,315000.0,2.25,2180,0,0,5,7,1100,1080,98133,47.7711,-122.341,1810,6929,1,1,60,60,False
372,530000.0,2.25,2180,0,0,5,7,1100,1080,98133,47.7711,-122.341,1810,6929,1,1,61,61,False
373,380000.0,3.0,3450,0,0,3,9,3450,0,98023,47.2813,-122.345,2860,9721,1,1,10,10,False
374,297000.0,2.25,1450,0,0,3,7,1450,0,98056,47.5038,-122.189,1650,7625,1,1,20,20,False
375,730000.0,2.5,3230,0,0,3,10,3230,0,98075,47.5823,-121.97,3480,7447,1,1,10,10,False
376,450000.0,1.75,1640,0,0,3,7,1110,530,98125,47.7164,-122.304,1770,12600,1,1,74,74,False
377,275000.0,3.0,1590,0,0,3,7,1060,530,98038,47.3624,-122.045,1680,7500,1,1,17,17,False
378,595000.0,2.0,2020,0,0,3,7,2020,0,98115,47.6831,-122.329,1910,3120,1,1,55,55,False
379,435000.0,1.5,1300,0,0,3,7,1300,0,98144,47.592,-122.307,1590,2577,1,1,111,1,True
380,270000.0,1.5,1380,0,0,1,6,1380,0,98011,47.7461,-122.195,3130,19868,1,1,60,60,False
381,950000.0,3.0,4040,0,0,3,10,3030,1010,98077,47.7268,-122.06,3360,14142,1,1,28,28,False
382,389000.0,2.25,2130,0,0,3,7,2130,0,98019,47.7237,-121.959,2300,6930,1,1,14,14,False
383,560000.0,2.25,2550,0,0,3,8,1580,970,98052,47.6283,-122.095,2420,8050,1,1,47,47,False
384,1350000.0,3.5,4800,0,2,3,11,3480,1320,98006,47.5543,-122.148,4050,19009,1,0,16,16,False
385,799000.0,2.25,2510,0,0,4,8,2510,0,98040,47.5483,-122.226,2450,9691,1,1,45,45,False
386,365500.0,2.0,1410,0,0,4,7,1410,0,98072,47.7591,-122.146,1410,9600,1,1,31,31,False
387,252350.0,2.0,1650,0,0,3,7,1160,490,98058,47.4612,-122.169,1710,7350,1,1,35,35,False
388,403950.0,2.5,2120,0,0,3,8,2120,0,98146,47.4987,-122.365,1880,12000,1,1,21,21,False
389,385000.0,1.5,2040,0,0,3,7,1380,660,98177,47.772,-122.358,1610,10020,1,1,60,60,False
390,345000.0,1.0,1550,0,0,3,7,1550,0,98106,47.5287,-122.35,1450,7620,1,1,57,57,False
391,490000.0,2.75,1980,0,0,4,9,1980,0,98008,47.6109,-122.114,1950,2856,1,1,35,35,False
392,330000.0,2.5,1600,0,0,3,8,1600,0,98019,47.7736,-121.901,1790,27743,1,1,9,9,False
393,927000.0,2.75,3300,0,0,3,8,3300,0,98004,47.6294,-122.218,3180,12239,1,1,61,61,False
394,1118000.0,2.5,3840,0,1,4,10,3840,0,98040,47.5634,-122.213,3600,16553,1,1,31,31,False
395,330000.0,1.0,1220,0,0,5,7,1220,0,98028,47.7405,-122.241,2000,9600,1,1,65,65,False
396,530000.0,2.25,2720,0,0,4,7,1500,1220,98008,47.5976,-122.118,2110,8800,1,1,57,57,False
397,365000.0,2.0,1940,0,0,1,8,1940,0,98006,47.5722,-122.129,2000,10071,1,1,52,52,False
398,378750.0,2.5,2160,0,0,3,7,1260,900,98118,47.5644,-122.289,1060,3500,1,1,105,3,True
399,269900.0,1.75,1530,0,0,4,7,1530,0,98058,47.4556,-122.157,1390,8750,1,1,46,46,False
400,557000.0,3.5,1710,0,0,3,8,1290,420,98122,47.6055,-122.305,1630,1543,1,1,7,7,False
401,360000.0,1.75,3730,0,0,4,7,2150,1580,98022,47.1775,-122.022,1880,16963,1,1,40,40,False
402,352000.0,1.0,940,0,0,4,7,940,0,98117,47.6879,-122.385,1560,4500,1,1,78,78,False
403,437000.0,2.5,1750,0,0,3,8,1750,0,98045,47.4807,-121.779,2430,22357,1,1,21,21,False
404,322500.0,2.5,1820,0,0,3,7,1820,0,98038,47.3845,-122.032,1820,7107,1,1,20,20,False
405,650000.0,3.25,1510,0,0,3,9,1330,180,98116,47.5815,-122.402,1510,1352,1,1,13,13,False
406,450000.0,2.0,1290,0,0,3,8,1290,0,98103,47.6609,-122.344,1290,3235,1,1,13,13,False
407,278500.0,2.0,1570,0,0,3,7,1570,0,98092,47.3163,-122.188,1570,5250,1,1,17,17,False
408,364950.0,2.5,1930,0,0,3,8,1930,0,98055,47.4309,-122.191,2090,6996,1,1,20,20,False
409,840000.0,3.5,2840,0,4,4,10,2840,0,98038,47.401,-122.026,3180,36852,1,1,28,28,False
410,268000.0,2.5,1550,0,0,3,7,1550,0,98031,47.404,-122.191,1550,8134,1,1,24,24,False
411,517534.0,1.0,833,0,0,3,5,833,0,98070,47.3889,-122.482,1380,143947,1,1,8,8,False
412,632925.0,2.5,2990,0,0,4,8,2990,0,98077,47.7718,-122.095,2990,36497,1,1,36,36,False
413,577500.0,2.5,2000,0,0,3,9,2000,0,98034,47.7067,-122.2,2450,8118,1,1,19,19,False
414,339000.0,1.5,2390,0,2,3,7,2390,0,98178,47.504,-122.227,2850,6867,1,1,95,95,False
415,570000.0,1.75,2910,0,0,4,7,1530,1380,98052,47.7015,-122.164,2520,18295,1,1,47,47,False
416,563500.0,1.75,2085,0,0,3,7,1610,475,98024,47.5753,-121.95,2690,174240,1,1,50,50,False
417,423000.0,2.25,2200,0,0,5,7,1290,910,98133,47.7448,-122.333,1910,8660,1,1,53,53,False
418,355000.0,2.25,1860,0,0,3,8,1860,0,98019,47.7318,-121.982,2320,5465,1,1,2,2,False
419,1550000.0,4.25,6070,0,0,3,12,6070,0,98024,47.5954,-121.95,4680,211267,1,0,15,15,False
420,482000.0,1.0,950,0,0,3,7,950,0,98103,47.6885,-122.337,1320,4050,1,1,73,73,False
421,625000.0,1.75,1600,0,0,5,7,1600,0,98006,47.5724,-122.179,1580,9800,1,1,59,59,False
422,538000.0,2.5,2250,0,0,3,8,2250,0,98056,47.5272,-122.169,2360,11632,1,1,26,26,False
423,380000.0,2.5,2280,0,0,4,8,2280,0,98058,47.4334,-122.161,2310,10094,1,1,30,30,False
424,375000.0,1.0,940,0,0,3,7,940,0,98122,47.6073,-122.308,1300,5120,1,1,105,105,False
425,245000.0,2.5,1530,0,0,5,7,1030,500,98038,47.3592,-122.046,1850,8140,1,1,19,19,False
426,310000.0,1.75,2190,0,0,4,7,2190,0,98166,47.4546,-122.337,1620,39480,1,1,67,40,True
427,1300000.0,2.0,2350,0,0,4,8,1770,580,98004,47.6408,-122.219,3530,15715,1,0,39,39,False
428,397000.0,2.0,1440,0,0,3,7,1200,240,98034,47.7245,-122.2,1460,9660,1,1,43,43,False
429,365000.0,2.5,2200,0,0,3,8,2200,0,98058,47.4362,-122.178,2310,5082,1,1,10,10,False
430,328500.0,3.0,2290,0,0,3,9,2290,0,98042,47.3739,-122.156,2290,8250,1,1,24,24,False
431,988000.0,3.0,4040,0,0,3,11,4040,0,98052,47.7205,-122.127,3930,21887,1,1,27,27,False
432,1000000.0,2.5,2610,0,0,5,8,1920,690,98103,47.6636,-122.33,1810,3277,1,1,92,92,False
433,237000.0,2.5,1490,0,0,3,7,1490,0,98055,47.4324,-122.197,1490,2094,1,1,9,9,False
434,525000.0,2.5,2450,0,0,3,8,2450,0,98011,47.7734,-122.224,2300,4674,1,1,11,11,False
435,749000.0,2.5,1710,0,0,3,9,1440,270,98006,47.559,-122.164,2140,9131,1,1,38,0,True
436,722500.0,2.5,4870,0,0,3,10,3470,1400,98074,47.633,-122.041,3180,11398,1,1,31,31,False
437,843000.0,2.5,3130,0,0,3,10,3130,0,98052,47.6954,-122.103,2860,9003,1,1,24,24,False
438,438000.0,2.0,1270,0,0,3,8,1270,0,98115,47.6776,-122.318,1610,3090,1,1,14,14,False
439,578000.0,1.75,2120,0,2,3,8,1540,580,98146,47.504,-122.382,2460,11760,1,1,37,37,False
440,227950.0,1.5,1670,0,0,5,7,1670,0,98001,47.2613,-122.255,2077,4910,1,1,60,60,False
441,196000.0,2.25,2070,0,0,3,7,2070,0,98001,47.3417,-122.271,1890,7519,1,1,40,40,False
442,641000.0,1.0,1420,0,0,3,8,1070,350,98105,47.6694,-122.275,2400,5406,1,1,61,61,False
443,350000.0,1.5,1250,0,0,4,6,1250,0,98038,47.4056,-121.955,1930,210394,1,1,35,35,False
444,205000.0,1.0,940,0,0,4,7,940,0,98032,47.3838,-122.289,1150,8050,1,1,54,54,False
445,400000.0,1.75,1920,0,0,3,7,1920,0,98072,47.7487,-122.082,1920,9760,1,1,46,46,False
446,1030000.0,2.5,3545,0,0,3,10,2610,935,98027,47.5534,-122.078,3630,7704,1,1,9,9,False
447,505000.0,2.0,1260,0,0,3,7,1260,0,98034,47.7355,-122.18,1510,5460,1,1,43,43,False
448,475000.0,2.5,2340,0,0,3,7,1300,1040,98034,47.7206,-122.211,1930,7221,1,1,39,39,False
449,520000.0,2.25,2590,0,0,5,8,1440,1150,98028,47.7691,-122.262,2580,9450,1,1,37,37,False
450,1450000.0,4.5,3970,0,2,3,10,3260,710,98034,47.7183,-122.258,2610,13838,1,0,38,16,True
451,333500.0,1.75,1220,0,0,3,7,1220,0,98011,47.7736,-122.214,1630,10007,1,1,49,49,False
452,232000.0,1.0,1400,0,0,4,6,1400,0,98038,47.362,-122.029,1230,10209,1,1,39,39,False
453,691100.0,2.75,2360,0,0,4,8,1710,650,98006,47.5698,-122.121,2120,16117,1,1,32,32,False
454,811000.0,1.75,1870,0,0,4,8,1870,0,98040,47.5505,-122.221,1900,10005,1,1,54,54,False
455,551000.0,2.5,2830,0,0,3,9,2830,0,98028,47.7605,-122.234,2500,5788,1,1,13,13,False
456,496500.0,2.5,2260,0,0,3,8,2260,0,98072,47.7356,-122.157,2350,3710,1,1,21,21,False
457,705000.0,3.0,1970,1,3,4,9,1770,200,98070,47.3844,-122.438,2280,75396,1,1,34,34,False
458,578000.0,2.5,3140,0,2,5,9,1770,1370,98055,47.4904,-122.226,2460,9600,1,1,48,48,False
459,255000.0,1.75,1240,0,0,5,7,1240,0,98042,47.3663,-122.089,1490,8223,1,1,29,29,False
460,1050000.0,3.5,3450,0,0,3,10,3450,0,98006,47.5637,-122.123,3220,8567,1,1,7,7,False
461,348000.0,2.25,2570,0,0,4,8,2570,0,98042,47.3759,-122.125,2400,8049,1,1,26,26,False
462,230000.0,2.0,1510,0,0,3,7,1510,0,98031,47.3912,-122.167,1570,3777,1,1,29,29,False
463,359500.0,2.25,2390,0,0,3,9,2390,0,98023,47.3305,-122.371,2480,11250,1,1,26,26,False
464,330000.0,1.0,980,0,0,3,6,980,0,98133,47.7617,-122.357,1220,7000,1,1,61,61,False
465,80000.0,0.75,430,0,0,2,4,430,0,98014,47.6499,-121.909,1200,7500,1,1,102,102,False
466,465000.0,1.75,1480,0,0,3,7,1480,0,98133,47.7311,-122.353,1480,6360,1,1,60,60,False
467,325000.0,2.5,1850,0,0,3,8,1850,0,98042,47.3701,-122.107,2100,7329,1,1,17,17,False
468,340500.0,2.0,2270,0,0,4,7,1920,350,98168,47.4857,-122.318,1770,14833,1,1,68,68,False
469,342500.0,2.5,1810,0,0,3,8,1810,0,98038,47.3724,-122.042,1810,6200,1,1,22,22,False
470,290900.0,2.0,1610,0,0,3,6,1610,0,98178,47.4855,-122.266,1310,12950,1,1,84,31,True
471,868700.0,4.25,3840,0,0,3,10,3840,0,98074,47.6336,-122.064,3230,7709,1,1,15,15,False
472,1199000.0,2.75,4110,0,1,3,9,3130,980,98125,47.717,-122.281,2820,8400,1,0,86,1,True
473,1150000.0,3.25,4190,0,0,3,11,3150,1040,98074,47.6332,-122.066,4300,11919,1,1,14,14,False
474,859900.0,2.75,3390,0,0,3,9,3390,0,98074,47.5906,-122.062,3390,7111,1,1,3,3,False
475,520000.0,2.25,1890,0,0,3,7,1890,0,98029,47.5461,-121.998,1580,3000,1,1,11,11,False
476,460000.0,2.5,1610,0,2,3,9,1080,530,98118,47.5674,-122.29,1610,4173,1,1,9,9,False
477,438924.0,1.5,1050,0,0,3,7,850,200,98115,47.6943,-122.29,1770,5400,1,1,65,65,False
478,315000.0,1.0,630,0,0,3,5,630,0,98126,47.5486,-122.38,1420,6550,1,1,97,97,False
479,590000.0,2.75,2910,0,2,3,8,1780,1130,98033,47.6658,-122.188,2920,10988,1,1,39,39,False
480,378500.0,1.75,1700,0,0,3,7,850,850,98006,47.5772,-122.153,1620,9000,1,1,59,59,False
481,328500.0,2.5,1950,0,0,4,9,1950,0,98042,47.3875,-122.161,2350,7691,1,1,24,24,False
482,849950.0,3.0,2990,0,0,4,8,2990,0,98005,47.6344,-122.174,2230,11553,1,1,42,42,False
483,525000.0,1.5,1350,0,2,3,7,900,450,98136,47.5275,-122.391,1730,6012,1,1,64,64,False
484,1385000.0,3.25,4860,0,0,3,9,4860,0,98074,47.6179,-122.005,3850,181319,1,0,22,22,False
485,295000.0,2.5,2160,0,0,4,8,1460,700,98023,47.3078,-122.378,2060,8250,1,1,37,37,False
486,1067000.0,3.5,4860,0,0,3,11,3860,1000,98006,47.5521,-122.137,3600,11793,1,1,16,16,False
487,207950.0,2.0,890,0,0,3,6,890,0,98118,47.5158,-122.264,1860,5000,1,1,97,97,False
488,699900.0,2.75,2810,0,0,3,9,2810,0,98075,47.5985,-121.977,2820,7302,1,1,12,12,False
489,1280000.0,2.5,3400,0,1,4,8,3400,0,98027,47.5645,-122.082,3080,11081,1,0,38,38,False
490,452000.0,1.5,1580,0,0,4,7,960,620,98052,47.6734,-122.154,1560,7350,1,1,51,51,False
491,370000.0,2.0,1680,0,1,4,7,1680,0,98055,47.4734,-122.186,1680,4921,1,1,28,28,False
492,232000.0,1.75,1300,0,0,5,7,1300,0,98042,47.3811,-122.087,1300,10794,1,1,47,47,False
493,669950.0,2.5,2820,0,0,4,7,2380,440,98034,47.7081,-122.215,1910,10392,1,1,54,54,False
