,price,bathrooms,sqft_living,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,year_sold,q_99,q_95
238,800000.0,3.5,3830,0,0,3,10,3530,300,1993,0,98077,47.7641,-122.023,2920,148539,2014,1,1
239,472000.0,2.5,4410,0,2,4,9,2350,2060,1965,0,98003,47.3376,-122.324,2600,13988,2014,1,1
240,225000.0,1.75,1430,0,0,4,7,1430,0,1968,0,98003,47.3173,-122.319,1190,8640,2014,1,1
241,210000.0,1.0,830,0,0,3,6,830,0,1940,0,98126,47.5308,-122.376,830,4960,2014,1,1
242,455000.0,1.0,1430,0,0,2,7,1430,0,1925,0,98115,47.6727,-122.299,1450,3750,2015,1,1
243,225000.0,1.0,1300,0,0,4,6,1300,0,1954,0,98002,47.3221,-122.216,1260,8316,2015,1,1
244,480000.0,1.0,1030,0,2,4,7,790,240,1918,0,98103,47.6779,-122.353,1390,3060,2014,1,1
245,363000.0,2.5,2740,0,0,3,9,2740,0,1990,0,98023,47.3076,-122.395,2570,10377,2015,1,1
246,2400000.0,2.5,3650,1,4,3,9,1830,1820,2000,0,98074,47.6338,-122.072,3120,18841,2014,0,0
247,181000.0,1.5,720,0,0,3,6,720,0,1954,0,98106,47.5218,-122.357,1150,2566,2015,1,1
248,250000.0,2.0,2010,0,0,4,7,2010,0,1976,0,98002,47.2785,-122.213,2010,7650,2015,1,1
249,481000.0,1.75,1560,0,0,4,6,770,790,1918,0,98103,47.6846,-122.345,1390,3000,2015,1,1
250,260000.0,2.0,1810,0,0,4,7,1240,570,1978,0,98032,47.3656,-122.278,1750,7209,2014,1,1
251,455000.0,2.5,3360,0,0,3,9,3360,0,2001,0,98058,47.4369,-122.111,3060,6567,2014,1,1
252,415000.0,2.25,1510,0,0,3,8,1510,0,1991,0,98045,47.4616,-121.711,1730,36224,2015,1,1
253,349500.0,1.0,1400,0,0,3,7,800,600,1953,0,98118,47.5405,-122.27,1620,6331,2015,1,1
254,245000.0,2.5,1730,0,0,3,7,1730,0,1987,0,98030,47.3507,-122.178,1630,6458,2014,1,1
255,592500.0,2.0,1420,0,2,5,7,1420,0,1928,0,98115,47.6979,-122.32,1420,6816,2014,1,1
256,385000.0,1.75,2360,0,0,4,7,1180,1180,1955,0,98106,47.5278,-122.345,1910,7620,2014,1,1
257,315000.0,1.75,1580,0,0,4,7,1200,380,1974,0,98059,47.4756,-122.147,1550,10650,2015,1,1
258,255000.0,1.0,1230,0,0,3,7,1230,0,1979,0,98045,47.4437,-121.772,1380,10098,2014,1,1
259,693000.0,2.5,2460,0,0,3,8,2460,0,2006,0,98052,47.7048,-122.109,2990,5659,2014,1,1
260,780000.0,1.0,1660,0,0,3,8,1460,200,1911,0,98112,47.6362,-122.302,1660,4400,2014,1,1
261,237000.0,1.75,1270,0,0,4,7,1270,0,1960,0,98198,47.4207,-122.29,1600,8470,2014,1,1
262,525000.0,2.25,2100,0,0,3,10,1320,780,1979,0,98074,47.6154,-122.047,2380,33450,2014,1,1
263,425000.0,1.0,770,0,0,3,5,770,0,1930,0,98144,47.5964,-122.299,1330,2580,2015,1,1
264,369900.0,0.75,760,1,4,5,5,760,0,1936,0,98070,47.4683,-122.438,1230,14267,2014,1,1
265,290000.0,2.5,1700,0,0,4,7,1700,0,1988,0,98031,47.4045,-122.171,1950,7475,2014,1,1
266,285000.0,1.0,1120,0,0,3,7,1120,0,1954,0,98106,47.5544,-122.358,1130,6350,2014,1,1
267,415000.0,1.0,1070,0,0,3,7,1070,0,1937,0,98115,47.6802,-122.29,1320,4465,2014,1,1
268,272500.0,2.5,2070,0,0,3,8,1420,650,1979,0,98023,47.2988,-122.371,2070,8250,2015,1,1
269,2900000.0,3.25,5050,0,2,3,11,4750,300,1982,2008,98004,47.6312,-122.223,3890,20060,2015,0,0
270,1365000.0,4.75,5310,0,0,4,11,5310,0,1989,0,98077,47.7285,-122.042,4180,47443,2014,1,0
271,436000.0,1.0,1040,0,0,4,7,1040,0,1939,0,98133,47.7107,-122.352,1440,7530,2015,1,1
272,210000.0,1.0,1700,0,0,4,7,1700,0,1967,0,98003,47.3271,-122.323,1350,8164,2014,1,1
273,236000.0,1.0,1300,0,0,3,7,1300,0,1961,0,98178,47.5053,-122.255,1320,7619,2014,1,1
274,331000.0,1.75,1080,0,0,3,7,580,500,1954,2003,98199,47.6601,-122.4,1440,2225,2014,1,1
275,365000.0,2.5,2653,0,0,3,8,2653,0,2006,0,98031,47.4145,-122.166,2653,4927,2015,1,1
276,450000.0,2.0,2290,0,0,5,8,2290,0,1960,0,98058,47.4672,-122.165,1660,10530,2015,1,1
277,770000.0,2.75,3820,0,0,3,9,2850,970,2014,0,98028,47.7618,-122.261,1860,12136,2014,1,1
278,455000.0,2.5,2210,0,0,3,8,2210,0,1997,0,98038,47.3828,-122.071,2670,49385,2015,1,1
279,405000.0,1.75,2390,0,0,3,6,1240,1150,1908,0,98118,47.5362,-122.268,2020,6000,2015,1,1
280,304900.0,1.75,2600,0,0,4,7,1610,990,1969,0,98031,47.3954,-122.206,1720,11088,2014,1,1
281,170000.0,1.0,860,0,0,3,6,860,0,1931,0,98178,47.5048,-122.272,1650,8775,2015,1,1
282,2050000.0,3.0,3830,0,1,5,9,2630,1200,1905,1994,98122,47.6166,-122.287,3050,7556,2015,0,0
283,780000.0,2.5,3500,0,0,3,9,3500,0,2005,0,98053,47.6811,-122.025,3920,7864,2014,1,1
284,330000.0,3.0,2420,0,0,4,8,1740,680,1988,0,98028,47.7486,-122.23,2570,13300,2015,1,1
285,370000.0,2.5,2720,0,0,3,9,2720,0,1992,0,98030,47.3846,-122.169,2410,8100,2014,1,1
286,467000.0,2.25,2500,0,0,3,7,1850,650,1979,0,98072,47.7564,-122.144,2300,9750,2014,1,1
287,405000.0,1.75,1670,0,0,3,7,1140,530,1980,0,98034,47.7198,-122.193,1670,7320,2015,1,1
288,675000.0,2.25,2900,0,0,3,8,1450,1450,1985,0,98006,47.5461,-122.151,2310,10300,2014,1,1
289,500000.0,1.0,1640,0,0,4,7,1140,500,1954,0,98006,47.5712,-122.143,1520,13527,2014,1,1
290,389999.0,2.5,1890,0,0,4,7,1890,0,1968,0,98166,47.4281,-122.343,2410,15256,2014,1,1
291,630000.0,1.75,2950,0,2,4,8,1780,1170,1975,0,98034,47.7128,-122.223,2120,9600,2015,1,1
292,360000.0,2.5,2160,0,0,3,9,2160,0,1992,0,98001,47.3341,-122.255,2280,9937,2014,1,1
293,580000.0,3.0,3280,0,0,3,8,2270,1010,1986,0,98056,47.5399,-122.181,2320,11004,2014,1,1
294,550000.0,2.0,1970,0,3,5,8,1270,700,1929,0,98126,47.5717,-122.375,2390,4166,2014,1,1
295,879000.0,2.5,3360,0,0,3,10,3360,0,1994,0,98075,47.5951,-122.017,3150,11374,2014,1,1
296,265000.0,2.0,1320,0,0,3,7,1320,0,1993,0,98042,47.3536,-122.144,1740,7316,2014,1,1
297,446500.0,2.5,2650,0,0,3,8,2650,0,1990,0,98059,47.5084,-122.154,2400,7220,2015,1,1
298,404000.0,1.5,2030,0,0,3,7,1330,700,1963,0,98108,47.5586,-122.311,2140,5592,2014,1,1
299,267500.0,1.75,1590,0,2,3,7,1090,500,1957,0,98188,47.4427,-122.274,1630,9052,2014,1,1
300,3075000.0,5.0,4550,1,4,3,10,2600,1950,2002,0,98074,47.6053,-122.077,4550,19508,2014,0,0
301,335000.0,2.5,2440,0,0,3,8,2440,0,1998,0,98003,47.3494,-122.301,2510,7903,2014,1,1
302,576000.0,2.5,1940,0,0,4,7,970,970,1948,0,98117,47.6933,-122.393,2190,7310,2014,1,1
303,208633.0,2.5,2040,0,0,3,8,2040,0,2006,0,98038,47.3537,-122.0,2370,4590,2015,1,1
304,315000.0,2.25,2200,0,0,4,7,1120,1080,1964,0,98166,47.476,-122.337,1460,10139,2015,1,1
305,725000.0,1.75,1920,0,0,4,8,960,960,1913,0,98112,47.6239,-122.298,1740,4000,2015,1,1
306,550000.0,2.75,1800,0,0,4,8,1400,400,1965,0,98177,47.7776,-122.384,1800,8275,2015,1,1
307,610750.0,2.25,2180,0,0,3,8,2180,0,1984,0,98074,47.6459,-122.058,2250,9781,2014,1,1
308,550700.0,1.0,1010,0,0,4,6,1010,0,1908,0,98105,47.6692,-122.297,1460,5000,2015,1,1
309,665000.0,2.75,3320,0,0,5,8,2220,1100,1960,0,98056,47.5376,-122.18,2720,8330,2015,1,1
310,834000.0,2.5,2370,0,2,5,8,1980,390,1928,0,98144,47.601,-122.294,2440,5750,2015,1,1
311,201000.0,1.75,1660,0,0,3,6,1660,0,1915,0,98065,47.529,-121.837,1660,78408,2014,1,1
312,2384000.0,2.5,3650,0,4,5,10,3370,280,1921,0,98119,47.6345,-122.367,2880,5400,2014,0,0
313,1384000.0,3.25,4290,0,3,3,11,2690,1600,1997,0,98006,47.5503,-122.102,3860,11244,2014,1,0
314,1400000.0,3.25,4290,0,3,3,11,2690,1600,1997,0,98006,47.5503,-122.102,3860,11244,2014,1,0
315,305000.0,2.25,1950,0,0,3,8,1350,600,1979,0,98058,47.4441,-122.125,2150,7350,2014,1,1
316,487000.0,2.0,2590,0,0,5,8,1720,870,1948,0,98133,47.7357,-122.333,1570,8162,2015,1,1
317,390000.0,2.5,1930,0,0,4,8,1930,0,1988,0,98042,47.346,-122.157,2350,57500,2015,1,1
318,548000.0,1.0,1470,0,0,4,7,1170,300,1916,0,98103,47.6638,-122.345,1570,3864,2014,1,1
319,268750.0,1.0,800,0,0,3,6,800,0,1943,0,98166,47.48,-122.336,1310,8775,2014,1,1
320,819900.0,2.75,3150,0,0,3,9,3150,0,2013,0,98052,47.6759,-122.151,1560,8384,2014,1,1
321,520000.0,2.25,2030,0,0,3,8,2030,0,1984,0,98027,47.5162,-122.057,2660,17958,2014,1,1
322,230000.0,2.0,1450,0,0,3,7,1450,0,2003,0,98001,47.2639,-122.252,1520,9518,2014,1,1
323,240000.0,1.75,1510,0,0,3,7,1510,0,1969,0,98023,47.2929,-122.371,1510,9753,2015,1,1
324,232000.0,1.0,1240,0,0,3,6,960,280,1922,1984,98146,47.4957,-122.352,1820,7460,2014,1,1
325,240500.0,1.0,1240,0,0,3,6,960,280,1922,1984,98146,47.4957,-122.352,1820,7460,2015,1,1
326,274975.0,2.5,3030,0,0,3,9,3030,0,1987,0,98077,47.7721,-122.093,3080,35781,2014,1,1
327,740000.0,2.0,2050,0,0,4,9,2050,0,1922,0,98102,47.644,-122.319,2320,5500,2014,1,1
328,186375.0,1.0,1000,0,0,2,7,1000,0,1952,0,98166,47.472,-122.344,1150,7600,2015,1,1
329,790000.0,2.25,2370,0,0,4,9,1590,780,1977,0,98005,47.592,-122.166,2500,10004,2014,1,1
330,880000.0,3.5,2800,0,0,3,9,1890,910,1951,2002,98105,47.669,-122.275,2370,6120,2014,1,1
331,279000.0,1.75,2240,0,0,4,7,2240,0,1955,0,98198,47.42,-122.323,1590,7955,2015,1,1
332,295000.0,2.0,1810,0,2,3,8,1810,0,1991,0,98022,47.1913,-122.012,1910,10450,2014,1,1
333,640000.0,1.0,1070,0,0,3,7,1070,0,1924,0,98103,47.6666,-122.331,1710,5000,2015,1,1
334,940000.0,2.0,2490,0,0,5,9,2490,0,1968,0,98040,47.5639,-122.217,2770,9525,2014,1,1
335,260000.0,2.5,1960,0,0,3,7,1960,0,2003,0,98038,47.3483,-122.052,1800,5894,2014,1,1
336,559900.0,2.75,2930,0,0,3,9,1860,1070,2004,0,98072,47.7648,-122.164,2580,11045,2014,1,1
337,791500.0,2.0,1510,0,0,5,7,1510,0,1911,0,98103,47.6794,-122.357,1820,3750,2014,1,1
338,265000.0,1.75,1420,0,0,3,7,1420,0,1954,0,98133,47.7535,-122.354,1740,8000,2014,1,1
339,245000.0,1.75,1740,0,0,3,7,1740,0,1954,0,98178,47.4945,-122.22,880,78408,2015,1,1
340,485000.0,1.75,2560,0,0,4,7,2560,0,1962,0,98052,47.6945,-122.093,2560,14764,2015,1,1
341,684000.0,3.5,3040,0,0,3,9,2420,620,2010,0,98059,47.5222,-122.157,3470,8066,2014,1,1
342,425000.0,1.75,2500,0,0,3,8,1300,1200,1957,0,98125,47.7222,-122.32,1580,8691,2014,1,1
343,309600.0,1.75,1275,0,0,4,6,1275,0,1991,0,98070,47.3796,-122.49,1660,20000,2014,1,1
344,552250.0,2.5,2580,0,0,3,8,2580,0,2002,0,98065,47.5374,-121.875,2380,5823,2014,1,1
345,165000.0,1.0,1000,0,0,3,6,1000,0,1943,0,98178,47.4897,-122.24,1020,7138,2014,1,1
346,239900.0,1.0,1000,0,0,3,6,1000,0,1943,0,98178,47.4897,-122.24,1020,7138,2014,1,1
347,320000.0,1.0,1070,0,0,4,6,1070,0,1930,0,98059,47.4716,-122.078,1360,32156,2014,1,1
348,206600.0,2.0,1390,0,0,4,7,1390,0,1987,0,98030,47.3581,-122.173,1720,12080,2014,1,1
349,387000.0,1.75,2500,0,0,3,7,1250,1250,1973,0,98155,47.7713,-122.307,2040,8646,2015,1,1
350,299000.0,0.75,560,0,0,3,4,560,0,1967,0,98014,47.675,-121.854,1300,19207,2014,1,1
351,855000.0,2.75,2270,0,0,3,9,2270,0,1965,0,98040,47.5603,-122.222,2610,10180,2014,1,1
352,315000.0,1.0,1900,0,0,4,7,1300,600,1954,0,98166,47.4147,-122.337,1940,14400,2015,1,1
353,437500.0,1.0,990,0,2,5,7,790,200,1907,0,98103,47.68,-122.353,1930,3120,2014,1,1
354,252000.0,1.5,1550,0,0,4,7,1050,500,1969,0,98001,47.3117,-122.27,1640,22654,2015,1,1
355,375000.0,1.75,2200,0,0,5,7,1100,1100,1955,0,98118,47.543,-122.28,1600,5766,2014,1,1
356,300000.0,2.5,1910,0,0,3,7,1910,0,2005,0,98038,47.3607,-122.034,2010,5091,2014,1,1
357,420000.0,1.0,1750,0,0,4,7,1750,0,1954,0,98006,47.5759,-122.137,1750,10530,2014,1,1
358,900000.0,1.0,1330,0,0,3,7,1330,0,1928,1954,98033,47.6891,-122.159,1340,17689,2014,1,1
359,679900.0,2.5,2440,0,2,3,9,1980,460,2000,0,98116,47.565,-122.381,1520,5750,2014,1,1
360,463000.0,2.5,1640,0,0,3,7,1640,0,1992,0,98053,47.6359,-121.974,1580,28399,2014,1,1
361,380000.0,2.5,2760,0,0,4,9,2760,0,1978,0,98059,47.4769,-122.141,2470,11340,2014,1,1
362,329500.0,2.5,1820,0,0,3,7,1820,0,1994,0,98038,47.3845,-122.029,1820,8168,2014,1,1
363,604950.0,2.5,2110,0,0,3,8,1340,770,2013,0,98033,47.6743,-122.184,2040,9363,2014,1,1
364,795000.0,2.5,3040,0,2,4,8,1640,1400,1966,0,98006,47.5651,-122.164,2920,8800,2014,1,1
365,465000.0,2.0,1840,0,0,3,7,1840,0,1994,0,98045,47.4853,-121.709,1380,44049,2015,1,1
366,673000.0,2.5,2990,0,0,3,9,2990,0,2002,0,98166,47.4508,-122.359,2140,17449,2015,1,1
367,810000.0,2.5,3520,0,0,3,10,3520,0,1991,0,98074,47.6375,-122.016,3400,21455,2014,1,1
368,785000.0,2.75,2440,0,0,4,8,1910,530,1989,0,98075,47.5944,-122.042,2770,24361,2015,1,1
369,338000.0,3.0,2090,0,0,3,7,1370,720,1986,0,98056,47.4888,-122.182,1810,7650,2014,1,1
370,280000.0,2.25,1430,0,0,3,7,1430,0,1993,0,98056,47.5112,-122.19,1430,7220,2014,1,1
371,315000.0,2.25,2180,0,0,5,7,1100,1080,1954,0,98133,47.7711,-122.341,1810,6929,2014,1,1
372,530000.0,2.25,2180,0,0,5,7,1100,1080,1954,0,98133,47.7711,-122.341,1810,6929,2015,1,1
373,380000.0,3.0,3450,0,0,3,9,3450,0,2004,0,98023,47.2813,-122.345,2860,9721,2014,1,1
374,297000.0,2.25,1450,0,0,3,7,1450,0,1994,0,98056,47.5038,-122.189,1650,7625,2014,1,1
375,730000.0,2.5,3230,0,0,3,10,3230,0,2004,0,98075,47.5823,-121.97,3480,7447,2014,1,1
376,450000.0,1.75,1640,0,0,3,7,1110,530,1940,0,98125,47.7164,-122.304,1770,12600,2014,1,1
377,275000.0,3.0,1590,0,0,3,7,1060,530,1997,0,98038,47.3624,-122.045,1680,7500,2014,1,1
378,595000.0,2.0,2020,0,0,3,7,2020,0,1960,0,98115,47.6831,-122.329,1910,3120,2015,1,1
379,435000.0,1.5,1300,0,0,3,7,1300,0,1904,2014,98144,47.592,-122.307,1590,2577,2015,1,1
380,270000.0,1.5,1380,0,0,1,6,1380,0,1954,0,98011,47.7461,-122.195,3130,19868,2014,1,1
381,950000.0,3.0,4040,0,0,3,10,3030,1010,1986,0,98077,47.7268,-122.06,3360,14142,2014,1,1
382,389000.0,2.25,2130,0,0,3,7,2130,0,2001,0,98019,47.7237,-121.959,2300,6930,2015,1,1
383,560000.0,2.25,2550,0,0,3,8,1580,970,1968,0,98052,47.6283,-122.095,2420,8050,2015,1,1
384,1350000.0,3.5,4800,0,2,3,11,3480,1320,1998,0,98006,47.5543,-122.148,4050,19009,2014,1,0
385,799000.0,2.25,2510,0,0,4,8,2510,0,1969,0,98040,47.5483,-122.226,2450,9691,2014,1,1
386,365500.0,2.0,1410,0,0,4,7,1410,0,1983,0,98072,47.7591,-122.146,1410,9600,2014,1,1
387,252350.0,2.0,1650,0,0,3,7,1160,490,1979,0,98058,47.4612,-122.169,1710,7350,2014,1,1
388,403950.0,2.5,2120,0,0,3,8,2120,0,1993,0,98146,47.4987,-122.365,1880,12000,2014,1,1
389,385000.0,1.5,2040,0,0,3,7,1380,660,1954,0,98177,47.772,-122.358,1610,10020,2014,1,1
390,345000.0,1.0,1550,0,0,3,7,1550,0,1957,0,98106,47.5287,-122.35,1450,7620,2014,1,1
391,490000.0,2.75,1980,0,0,4,9,1980,0,1979,0,98008,47.6109,-122.114,1950,2856,2014,1,1
392,330000.0,2.5,1600,0,0,3,8,1600,0,2005,0,98019,47.7736,-121.901,1790,27743,2014,1,1
393,927000.0,2.75,3300,0,0,3,8,3300,0,1953,0,98004,47.6294,-122.218,3180,12239,2014,1,1
394,1118000.0,2.5,3840,0,1,4,10,3840,0,1983,0,98040,47.5634,-122.213,3600,16553,2014,1,1
395,330000.0,1.0,1220,0,0,5,7,1220,0,1950,0,98028,47.7405,-122.241,2000,9600,2015,1,1
396,530000.0,2.25,2720,0,0,4,7,1500,1220,1958,0,98008,47.5976,-122.118,2110,8800,2015,1,1
397,365000.0,2.0,1940,0,0,1,8,1940,0,1962,0,98006,47.5722,-122.129,2000,10071,2014,1,1
398,378750.0,2.5,2160,0,0,3,7,1260,900,1909,2011,98118,47.5644,-122.289,1060,3500,2014,1,1
399,269900.0,1.75,1530,0,0,4,7,1530,0,1968,0,98058,47.4556,-122.157,1390,8750,2014,1,1
400,557000.0,3.5,1710,0,0,3,8,1290,420,2008,0,98122,47.6055,-122.305,1630,1543,2015,1,1
401,360000.0,1.75,3730,0,0,4,7,2150,1580,1974,0,98022,47.1775,-122.022,1880,16963,2014,1,1
402,352000.0,1.0,940,0,0,4,7,940,0,1937,0,98117,47.6879,-122.385,1560,4500,2015,1,1
403,437000.0,2.5,1750,0,0,3,8,1750,0,1994,0,98045,47.4807,-121.779,2430,22357,2015,1,1
404,322500.0,2.5,1820,0,0,3,7,1820,0,1994,0,98038,47.3845,-122.032,1820,7107,2014,1,1
405,650000.0,3.25,1510,0,0,3,9,1330,180,2001,0,98116,47.5815,-122.402,1510,1352,2014,1,1
406,450000.0,2.0,1290,0,0,3,8,1290,0,2001,0,98103,47.6609,-122.344,1290,3235,2014,1,1
407,278500.0,2.0,1570,0,0,3,7,1570,0,1998,0,98092,47.3163,-122.188,1570,5250,2015,1,1
408,364950.0,2.5,1930,0,0,3,8,1930,0,1995,0,98055,47.4309,-122.191,2090,6996,2015,1,1
409,840000.0,3.5,2840,0,4,4,10,2840,0,1986,0,98038,47.401,-122.026,3180,36852,2014,1,1
410,268000.0,2.5,1550,0,0,3,7,1550,0,1991,0,98031,47.404,-122.191,1550,8134,2015,1,1
411,517534.0,1.0,833,0,0,3,5,833,0,2006,0,98070,47.3889,-122.482,1380,143947,2014,1,1
412,632925.0,2.5,2990,0,0,4,8,2990,0,1978,0,98077,47.7718,-122.095,2990,36497,2014,1,1
413,577500.0,2.5,2000,0,0,3,9,2000,0,1995,0,98034,47.7067,-122.2,2450,8118,2014,1,1
414,339000.0,1.5,2390,0,2,3,7,2390,0,1920,0,98178,47.504,-122.227,2850,6867,2015,1,1
415,570000.0,1.75,2910,0,0,4,7,1530,1380,1967,0,98052,47.7015,-122.164,2520,18295,2014,1,1
416,563500.0,1.75,2085,0,0,3,7,1610,475,1964,0,98024,47.5753,-121.95,2690,174240,2014,1,1
417,423000.0,2.25,2200,0,0,5,7,1290,910,1962,0,98133,47.7448,-122.333,1910,8660,2015,1,1
418,355000.0,2.25,1860,0,0,3,8,1860,0,2012,0,98019,47.7318,-121.982,2320,5465,2014,1,1
419,1550000.0,4.25,6070,0,0,3,12,6070,0,1999,0,98024,47.5954,-121.95,4680,211267,2014,1,0
420,482000.0,1.0,950,0,0,3,7,950,0,1941,0,98103,47.6885,-122.337,1320,4050,2014,1,1
421,625000.0,1.75,1600,0,0,5,7,1600,0,1955,0,98006,47.5724,-122.179,1580,9800,2014,1,1
422,538000.0,2.5,2250,0,0,3,8,2250,0,1988,0,98056,47.5272,-122.169,2360,11632,2014,1,1
423,380000.0,2.5,2280,0,0,4,8,2280,0,1985,0,98058,47.4334,-122.161,2310,10094,2015,1,1
424,375000.0,1.0,940,0,0,3,7,940,0,1909,0,98122,47.6073,-122.308,1300,5120,2014,1,1
425,245000.0,2.5,1530,0,0,5,7,1030,500,1996,0,98038,47.3592,-122.046,1850,8140,2015,1,1
426,310000.0,1.75,2190,0,0,4,7,2190,0,1947,1974,98166,47.4546,-122.337,1620,39480,2014,1,1
427,1300000.0,2.0,2350,0,0,4,8,1770,580,1976,0,98004,47.6408,-122.219,3530,15715,2015,1,0
428,397000.0,2.0,1440,0,0,3,7,1200,240,1971,0,98034,47.7245,-122.2,1460,9660,2014,1,1
429,365000.0,2.5,2200,0,0,3,8,2200,0,2005,0,98058,47.4362,-122.178,2310,5082,2015,1,1
430,328500.0,3.0,2290,0,0,3,9,2290,0,1990,0,98042,47.3739,-122.156,2290,8250,2014,1,1
431,988000.0,3.0,4040,0,0,3,11,4040,0,1987,0,98052,47.7205,-122.127,3930,21887,2014,1,1
432,1000000.0,2.5,2610,0,0,5,8,1920,690,1922,0,98103,47.6636,-122.33,1810,3277,2014,1,1
433,237000.0,2.5,1490,0,0,3,7,1490,0,2005,0,98055,47.4324,-122.197,1490,2094,2014,1,1
434,525000.0,2.5,2450,0,0,3,8,2450,0,2003,0,98011,47.7734,-122.224,2300,4674,2014,1,1
435,749000.0,2.5,1710,0,0,3,9,1440,270,1976,2014,98006,47.559,-122.164,2140,9131,2014,1,1
436,722500.0,2.5,4870,0,0,3,10,3470,1400,1983,0,98074,47.633,-122.041,3180,11398,2014,1,1
437,843000.0,2.5,3130,0,0,3,10,3130,0,1991,0,98052,47.6954,-122.103,2860,9003,2015,1,1
438,438000.0,2.0,1270,0,0,3,8,1270,0,2000,0,98115,47.6776,-122.318,1610,3090,2014,1,1
439,578000.0,1.75,2120,0,2,3,8,1540,580,1977,0,98146,47.504,-122.382,2460,11760,2014,1,1
440,227950.0,1.5,1670,0,0,5,7,1670,0,1954,0,98001,47.2613,-122.255,2077,4910,2014,1,1
441,196000.0,2.25,2070,0,0,3,7,2070,0,1974,0,98001,47.3417,-122.271,1890,7519,2014,1,1
442,641000.0,1.0,1420,0,0,3,8,1070,350,1953,0,98105,47.6694,-122.275,2400,5406,2014,1,1
443,350000.0,1.5,1250,0,0,4,6,1250,0,1980,0,98038,47.4056,-121.955,1930,210394,2015,1,1
444,205000.0,1.0,940,0,0,4,7,940,0,1960,0,98032,47.3838,-122.289,1150,8050,2014,1,1
445,400000.0,1.75,1920,0,0,3,7,1920,0,1968,0,98072,47.7487,-122.082,1920,9760,2014,1,1
446,1030000.0,2.5,3545,0,0,3,10,2610,935,2005,0,98027,47.5534,-122.078,3630,7704,2014,1,1
447,505000.0,2.0,1260,0,0,3,7,1260,0,1972,0,98034,47.7355,-122.18,1510,5460,2015,1,1
448,475000.0,2.5,2340,0,0,3,7,1300,1040,1975,0,98034,47.7206,-122.211,1930,7221,2014,1,1
449,520000.0,2.25,2590,0,0,5,8,1440,1150,1977,0,98028,47.7691,-122.262,2580,9450,2014,1,1
450,1450000.0,4.5,3970,0,2,3,10,3260,710,1977,1999,98034,47.7183,-122.258,2610,13838,2015,1,0
451,333500.0,1.75,1220,0,0,3,7,1220,0,1965,0,98011,47.7736,-122.214,1630,10007,2014,1,1
452,232000.0,1.0,1400,0,0,4,6,1400,0,1976,0,98038,47.362,-122.029,1230,10209,2015,1,1
453,691100.0,2.75,2360,0,0,4,8,1710,650,1983,0,98006,47.5698,-122.121,2120,16117,2015,1,1
454,811000.0,1.75,1870,0,0,4,8,1870,0,1960,0,98040,47.5505,-122.221,1900,10005,2014,1,1
455,551000.0,2.5,2830,0,0,3,9,2830,0,2001,0,98028,47.7605,-122.234,2500,5788,2014,1,1
456,496500.0,2.5,2260,0,0,3,8,2260,0,1994,0,98072,47.7356,-122.157,2350,3710,2015,1,1
457,705000.0,3.0,1970,1,3,4,9,1770,200,1980,0,98070,47.3844,-122.438,2280,75396,2014,1,1
458,578000.0,2.5,3140,0,2,5,9,1770,1370,1966,0,98055,47.4904,-122.226,2460,9600,2014,1,1
459,255000.0,1.75,1240,0,0,5,7,1240,0,1986,0,98042,47.3663,-122.089,1490,8223,2015,1,1
460,1050000.0,3.5,3450,0,0,3,10,3450,0,2007,0,98006,47.5637,-122.123,3220,8567,2014,1,1
461,348000.0,2.25,2570,0,0,4,8,2570,0,1989,0,98042,47.3759,-122.125,2400,8049,2015,1,1
462,230000.0,2.0,1510,0,0,3,7,1510,0,1985,0,98031,47.3912,-122.167,1570,3777,2014,1,1
463,359500.0,2.25,2390,0,0,3,9,2390,0,1988,0,98023,47.3305,-122.371,2480,11250,2014,1,1
464,330000.0,1.0,980,0,0,3,6,980,0,1953,0,98133,47.7617,-122.357,1220,7000,2014,1,1
465,80000.0,0.75,430,0,0,2,4,430,0,1912,0,98014,47.6499,-121.909,1200,7500,2014,1,1
466,465000.0,1.75,1480,0,0,3,7,1480,0,1954,0,98133,47.7311,-122.353,1480,6360,2014,1,1
467,325000.0,2.5,1850,0,0,3,8,1850,0,1997,0,98042,47.3701,-122.107,2100,7329,2014,1,1
468,340500.0,2.0,2270,0,0,4,7,1920,350,1947,0,98168,47.4857,-122.318,1770,14833,2015,1,1
469,342500.0,2.5,1810,0,0,3,8,1810,0,1993,0,98038,47.3724,-122.042,1810,6200,2015,1,1
470,290900.0,2.0,1610,0,0,3,6,1610,0,1930,1983,98178,47.4855,-122.266,1310,12950,2014,1,1
471,868700.0,4.25,3840,0,0,3,10,3840,0,2000,0,98074,47.6336,-122.064,3230,7709,2015,1,1
472,1199000.0,2.75,4110,0,1,3,9,3130,980,1928,2013,98125,47.717,-122.281,2820,8400,2014,1,0
473,1150000.0,3.25,4190,0,0,3,11,3150,1040,2000,0,98074,47.6332,-122.066,4300,11919,2014,1,1
474,859900.0,2.75,3390,0,0,3,9,3390,0,2011,0,98074,47.5906,-122.062,3390,7111,2014,1,1
475,520000.0,2.25,1890,0,0,3,7,1890,0,2003,0,98029,47.5461,-121.998,1580,3000,2014,1,1
476,460000.0,2.5,1610,0,2,3,9,1080,530,2005,0,98118,47.5674,-122.29,1610,4173,2014,1,1
